0213, 14
0223, 7
0303, 30
0318, 4
0353, 30
0603, 64
0733, 44
0858, 27
0938, 30
1013, 37
1028, 4
1028, 27
1028, 57
1028, 74
1028, 64
1028, 20
1028, 24
1028, 60
1033, 27
1033, 54
1033, 74
1033, 64
1033, 70
1033, 67
1033, 80
1033, 84
1039, 64
1039, 57
1039, 37
1039, 67
1039, 54
1039, 60
1039, 67
1044, 30
1044, 34
1044, 44
1044, 17
1044, 24
1044, 27
1044, 37
1044, 64
1049, 17
1049, 10
1049, 4
1049, 14
1049, 24
1049, 34
1054, 4
1054, 20
1054, 7
